,Dataset: COMPTON-1993 (COMP28ID),,,,,,,,,
,Data From (Title): Personnel Attrition Data,,,,,,,,,
,"Author: Compton, Jonathon W.",,,,,,,,,
,Organization: US Army TRADOC Systems Analysis Activity,,,,,,,,,
,"Address: White Sands Missile Range, New Mexico 88002",,,,,,,,,
,Publication Date: November 1983.,,,,,,,,,
,Classification: UNCLASSIFIED.,,,,,,,,,
,Source Available From: DTIC as AD-B085 206.,,,,,,,,,
,"Prepared By: Dr. Robert L. Helmbold, US Army Concepts Analysis Agency",,,,,,,,,
,Spreadsheet last revised: 17 November 1993.,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-
Seq.,Division,,Sub-Unit,Sub-Unit,Sub-Unit,,,,,
No.,Name,Date,Level 1,Level 2,Level 3,KIA,WIA,MIA,NB,Total
-,-,-,-,-,-,-,-,-,-,-
1101,28th Infantry,11/09/1944,110TH RCT,"B CO, 103 ENGR CBT BN",--,--,1,--,1,2
1102,28th Infantry,11/09/1944,110TH RCT,"B CO, 103 MED BN",--,--,--,--,--,0
1103,28th Infantry,11/09/1944,112TH RCT,"HQ, 112 RCT",HHC,--,3,--,--,3
1104,28th Infantry,11/09/1944,112TH RCT,"HQ, 112 RCT",SVC CO,--,1,--,--,1
1105,28th Infantry,11/09/1944,112TH RCT,"HQ, 112 RCT",CANNON CO,--,--,--,--,0
1106,28th Infantry,11/09/1944,112TH RCT,"HQ, 112 RCT",ANTITANK CO,--,--,--,--,0
1107,28th Infantry,11/09/1944,112TH RCT,"HQ, 112 RCT",MED DET,--,--,--,--,0
1108,28th Infantry,11/09/1944,112TH RCT,1ST BN,HHC,--,2,--,--,2
1109,28th Infantry,11/09/1944,112TH RCT,1ST BN,A CO,--,3,--,--,3
1110,28th Infantry,11/09/1944,112TH RCT,1ST BN,B CO,--,7,--,3,10
1111,28th Infantry,11/09/1944,112TH RCT,1ST BN,C CO,1,33,--,2,36
1112,28th Infantry,11/09/1944,112TH RCT,1ST BN,D CO,--,6,--,--,6
1113,28th Infantry,11/09/1944,112TH RCT,2D BN,HHC,--,--,--,--,0
1114,28th Infantry,11/09/1944,112TH RCT,2D BN,E CO,--,--,--,--,0
1115,28th Infantry,11/09/1944,112TH RCT,2D BN,F CO,--,2,28,2,32
1116,28th Infantry,11/09/1944,112TH RCT,2D BN,G CO,2,--,18,--,20
1117,28th Infantry,11/09/1944,112TH RCT,2D BN,H CO,--,--,--,--,0
1118,28th Infantry,11/09/1944,112TH RCT,3D BN,HHC,--,3,--,--,3
1119,28th Infantry,11/09/1944,112TH RCT,3D BN,I CO,--,1,--,--,1
1120,28th Infantry,11/09/1944,112TH RCT,3D BN,K CO,--,16,--,2,18
1121,28th Infantry,11/09/1944,112TH RCT,3D BN,L CO,--,7,--,2,9
1122,28th Infantry,11/09/1944,112TH RCT,3D BN,M CO,--,3,--,--,3
1123,28th Infantry,11/09/1944,112TH RCT,229 FA BN,HHB,--,--,--,--,0
1124,28th Infantry,11/09/1944,112TH RCT,229 FA BN,SVC BTRY,--,--,--,--,0
1125,28th Infantry,11/09/1944,112TH RCT,229 FA BN,A BTRY,--,--,--,--,0
1126,28th Infantry,11/09/1944,112TH RCT,229 FA BN,B BTRY,--,--,--,--,0
1127,28th Infantry,11/09/1944,112TH RCT,229 FA BN,C BTRY,--,1,4,--,5
1128,28th Infantry,11/09/1944,112TH RCT,229 FA BN,MED DET,--,--,--,1,1
1129,28th Infantry,11/09/1944,112TH RCT,"C CO, 103 ENGR CBT BN",--,--,--,--,4,4
1130,28th Infantry,11/09/1944,112TH RCT,"C CO, 103 MED DET",--,--,--,--,--,0
1131,28th Infantry,11/09/1944,112TH RCT,"B CO, 86 CML BN",--,--,--,--,--,0
1132,28th Infantry,11/09/1944,112TH RCT,"D CO, 86 CML BN",--,--,--,--,--,0
1133,28th Infantry,11/09/1944,112TH RCT,"A CO, 1340 ENG CBT BN",--,--,6,--,--,6
1134,28th Infantry,11/09/1944,112TH RCT,"B CO, 707 TANK BN",--,--,--,--,2,2
1135,28th Infantry,11/09/1944,112TH RCT,"C CO, 707 TANK BN",--,--,--,--,2,2
1136,28th Infantry,11/09/1944,112TH RCT,"D CO, 707 TANK BN",--,--,--,--,--,0
1137,28th Infantry,11/09/1944,112TH RCT,1340 ENGR CBT BN,HHC & SVC CO,--,--,--,--,0
1138,28th Infantry,11/09/1944,112TH RCT,1340 ENGR CBT BN,B CO,--,2,--,--,2
1139,28th Infantry,11/09/1944,112TH RCT,1340 ENGR CBT BN,C CO,--,8,12,2,22
1140,28th Infantry,11/09/1944,112TH RCT,1340 ENGR CBT BN,MED DET,--,--,1,--,1
1141,28th Infantry,11/09/1944,112TH RCT,20 ENGR CBT BN,HHC & SVC CO,--,--,--,--,0
1142,28th Infantry,11/09/1944,112TH RCT,20 ENGR CBT BN,A CO,1,6,--,--,7
1143,28th Infantry,11/09/1944,112TH RCT,20 ENGR CBT BN,B CO,--,--,--,1,1
1144,28th Infantry,11/09/1944,112TH RCT,20 ENGR CBT BN,C CO,--,9,--,3,12
1145,28th Infantry,11/09/1944,112TH RCT,20 ENGR CBT BN,MED DET,--,--,--,--,0
1146,28th Infantry,11/09/1944,112TH RCT,146 ENGR CBT BN (-),HHC & SVC CO,--,--,--,1,1
1147,28th Infantry,11/09/1944,112TH RCT,146 ENGR CBT BN (-),A CO,--,1,--,1,2
1148,28th Infantry,11/09/1944,112TH RCT,146 ENGR CBT BN (-),C CO,--,--,--,3,3
1149,28th Infantry,11/09/1944,112TH RCT,146 ENGR CBT BN (-),MED DET,--,--,--,--,0
1150,28th Infantry,11/09/1944,112TH RCT,"3D BN, 110TH INF",HHC,--,--,--,--,0
1151,28th Infantry,11/09/1944,112TH RCT,"3D BN, 110TH INF",I CO,--,25,11,1,37
1152,28th Infantry,11/09/1944,112TH RCT,"3D BN, 110TH INF",K CO,--,30,--,1,31
1153,28th Infantry,11/09/1944,112TH RCT,"3D BN, 110TH INF",L CO,--,19,16,2,37
1154,28th Infantry,11/09/1944,112TH RCT,"3D BN, 110TH INF",M CO,1,24,13,--,38
1155,28th Infantry,11/09/1944,112TH RCT,"A CO, 707 TANK BN",--,--,3,1,3,7
1156,28th Infantry,11/09/1944,112TH RCT,"B CO, 893 TD BN",--,--,--,--,1,1
1157,28th Infantry,11/09/1944,112TH RCT,"C CO, 893 TD BN",--,--,--,--,--,0
1158,28th Infantry,11/09/1944,DIVARTY,HHC,--,--,--,--,1,1
1159,28th Infantry,11/09/1944,DIVARTY,MED DET,--,--,--,--,--,0
1160,28th Infantry,11/09/1944,DIVARTY,76 FA BN,HHB,--,1,--,--,1
1161,28th Infantry,11/09/1944,DIVARTY,76 FA BN,SVC BTRY,--,--,--,--,0
1162,28th Infantry,11/09/1944,DIVARTY,76 FA BN,A BTRY,--,--,--,--,0
1163,28th Infantry,11/09/1944,DIVARTY,76 FA BN,B BTRY,--,--,--,--,0
1164,28th Infantry,11/09/1944,DIVARTY,76 FA BN,C BTRY,--,--,--,--,0
1165,28th Infantry,11/09/1944,DIVARTY,76 FA BN,MED DET,--,--,--,--,0
1166,28th Infantry,11/09/1944,DIVARTY,108 FA BN,HHB,--,--,--,--,0
1167,28th Infantry,11/09/1944,DIVARTY,108 FA BN,SVC BTRY,--,--,--,--,0
1168,28th Infantry,11/09/1944,DIVARTY,108 FA BN,A BTRY,--,--,--,--,0
1169,28th Infantry,11/09/1944,DIVARTY,108 FA BN,B BTRY,--,2,--,--,2
1170,28th Infantry,11/09/1944,DIVARTY,108 FA BN,C BTRY,--,--,--,--,0
1171,28th Infantry,11/09/1944,DIVARTY,108 FA BN,MED DET,--,--,--,--,0
1172,28th Infantry,11/09/1944,DIVARTY,86 CML MORT (MTZ) BN (-),HHD,--,--,--,--,0
1173,28th Infantry,11/09/1944,DIVARTY,86 CML MORT (MTZ) BN (-),A CO,--,--,--,--,0
1174,28th Infantry,11/09/1944,DIVARTY,86 CML MORT (MTZ) BN (-),C CO,--,--,--,1,1
1175,28th Infantry,11/09/1944,DIVARTY,86 CML MORT (MTZ) BN (-),MED DET,--,--,--,--,0
1176,28th Infantry,11/09/1944,DIVARTY,987 FA BN (-),A BTRY,--,--,--,--,0
1177,28th Infantry,11/09/1944,DIVARTY,893 TD BN (-),HHC,--,--,--,--,0
1178,28th Infantry,11/09/1944,DIVARTY,893 TD BN (-),RCN CO,--,2,--,--,2
1179,28th Infantry,11/09/1944,DIVARTY,893 TD BN (-),MED DET,--,--,--,--,0
1180,28th Infantry,11/09/1944,DIVARTY,707 TANK BN (-),HHC,--,--,--,2,2
1181,28th Infantry,11/09/1944,DIVARTY,707 TANK BN (-),SVC CO,--,--,--,--,0
1182,28th Infantry,11/09/1944,DIVARTY,707 TANK BN (-),MED DET,--,--,--,--,0
1183,28th Infantry,11/09/1944,"12TH CT, 41ID",42 FA BN,HHB,--,--,--,--,0
1184,28th Infantry,11/09/1944,"12TH CT, 41ID",42 FA BN,SVC BTRY,--,--,--,--,0
1185,28th Infantry,11/09/1944,"12TH CT, 41ID",42 FA BN,A BTRY,--,--,--,--,0
1186,28th Infantry,11/09/1944,"12TH CT, 41ID",42 FA BN,B BTRY,--,--,--,2,2
1187,28th Infantry,11/09/1944,"12TH CT, 41ID",42 FA BN,C BTRY,--,--,--,--,0
1188,28th Infantry,11/09/1944,"12TH CT, 41ID",42 FA BN,MED DET,--,--,--,--,0
1189,28th Infantry,11/09/1944,"12TH CT, 41ID",4 ENG CBT BN,"B CO, 1ST PLT",1,--,--,--,1
1190,28th Infantry,11/09/1944,"12TH CT, 41ID",801 TD BN,A CO,--,--,--,--,0
1191,28th Infantry,11/09/1944,DIV TRAINS,728 ORD LT MAINT CO,--,--,--,--,--,0
1192,28th Infantry,11/09/1944,DIV TRAINS,103 MED BN (-),HHC,--,--,--,--,0
1193,28th Infantry,11/09/1944,DIV TRAINS,103 MED BN (-),D CO,--,--,--,--,0
1194,28th Infantry,11/09/1944,DIV TRAINS,SUPPORT TROOPS,"HQ, SP TROOPS",--,--,--,--,0
1195,28th Infantry,11/09/1944,DIV TRAINS,SUPPORT TROOPS,MP PLATOON,--,--,--,--,0
1196,28th Infantry,11/09/1944,DIV TRAINS,SUPPORT TROOPS,DIVISION BAND,--,--,--,--,0
1197,28th Infantry,11/09/1944,DIV TRAINS,SUPPORT TROOPS,28 SIGNAL CO,--,--,--,--,0
1198,28th Infantry,11/09/1944,DIV TRAINS,SUPPORT TROOPS,"MED DET, SP TROOPS",--,--,--,--,0
1199,28th Infantry,11/09/1944,DIV TRAINS,28 QM CO,--,--,--,--,--,0
1200,,,,,TOTAL,6,283,116,92,497
1201,28th Infantry,11/10/1944,DIV HQ,HHC,--,--,--,--,--,0
1202,28th Infantry,11/10/1944,DIV HQ,CIC DET,--,--,--,--,--,0
1203,28th Infantry,11/10/1944,DIV HQ,103D ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
1204,28th Infantry,11/10/1944,DIV HQ,103D ENGR CBT BN (-),MED DET,--,--,1,--,1
1205,28th Infantry,11/10/1944,DIV HQ,28TH RCN TRP (MECZ),--,--,--,--,--,0
1206,28th Infantry,11/10/1944,109TH RCT,"HQ, 109TH RCT",HHC,--,1,--,--,1
1207,28th Infantry,11/10/1944,109TH RCT,"HQ, 109TH RCT",SVC CO,--,--,--,--,0
1208,28th Infantry,11/10/1944,109TH RCT,"HQ, 109TH RCT",CANNON CO,--,--,--,--,0
1209,28th Infantry,11/10/1944,109TH RCT,"HQ, 109TH RCT",ANTITANK CO,--,--,--,--,0
1210,28th Infantry,11/10/1944,109TH RCT,"HQ, 109TH RCT",MED DET,--,2,--,--,2
1211,28th Infantry,11/10/1944,109TH RCT,1ST BN,HHC,1,2,--,--,3
1212,28th Infantry,11/10/1944,109TH RCT,1ST BN,A CO,--,9,13,--,22
1213,28th Infantry,11/10/1944,109TH RCT,1ST BN,B CO,1,3,--,3,7
1214,28th Infantry,11/10/1944,109TH RCT,1ST BN,C CO,--,5,3,4,12
1215,28th Infantry,11/10/1944,109TH RCT,1ST BN,D CO,--,1,--,2,3
1216,28th Infantry,11/10/1944,109TH RCT,2ND BN,HHC,--,2,--,3,5
1217,28th Infantry,11/10/1944,109TH RCT,2ND BN,E CO,--,3,--,2,5
1218,28th Infantry,11/10/1944,109TH RCT,2ND BN,F CO,--,1,--,--,1
1219,28th Infantry,11/10/1944,109TH RCT,2ND BN,G CO,1,--,--,2,3
1220,28th Infantry,11/10/1944,109TH RCT,2ND BN,H CO,--,--,--,1,1
1221,28th Infantry,11/10/1944,109TH RCT,3D BN,HHC,--,--,--,--,0
1222,28th Infantry,11/10/1944,109TH RCT,3D BN,I CO,--,1,--,--,1
1223,28th Infantry,11/10/1944,109TH RCT,3D BN,K CO,--,1,--,--,1
1224,28th Infantry,11/10/1944,109TH RCT,3D BN,L CO,--,4,--,4,8
1225,28th Infantry,11/10/1944,109TH RCT,3D BN,M CO,1,3,--,1,5
1226,28th Infantry,11/10/1944,109TH RCT,107TH FA BN,HHB,--,--,--,--,0
1227,28th Infantry,11/10/1944,109TH RCT,107TH FA BN,SVC BTRY,--,--,--,--,0
1228,28th Infantry,11/10/1944,109TH RCT,107TH FA BN,A BTRY,--,--,--,--,0
1229,28th Infantry,11/10/1944,109TH RCT,107TH FA BN,B BTRY,--,--,--,--,0
1230,28th Infantry,11/10/1944,109TH RCT,107TH FA BN,C BTRY,--,--,--,--,0
1231,28th Infantry,11/10/1944,109TH RCT,107TH FA BN,MED DET,--,--,--,--,0
1232,28th Infantry,11/10/1944,109TH RCT,"A CO, 103 ENGR CBT BN",--,--,1,--,1,2
1233,28th Infantry,11/10/1944,109TH RCT,"A CO, 103 MED BN",--,--,--,--,--,0
1234,28th Infantry,11/10/1944,110TH RCT,"HQ, 110TH RCT",HHC,--,--,--,--,0
1235,28th Infantry,11/10/1944,110TH RCT,"HQ, 110TH RCT",SVC CO,--,--,--,--,0
1236,28th Infantry,11/10/1944,110TH RCT,"HQ, 110TH RCT",CANNON CO,--,--,--,--,0
1237,28th Infantry,11/10/1944,110TH RCT,"HQ, 110TH RCT",ANTITANK CO,--,2,1,1,4
1238,28th Infantry,11/10/1944,110TH RCT,"HQ, 110TH RCT",MED DET,--,4,--,7,11
1239,28th Infantry,11/10/1944,110TH RCT,1ST BN,HHC,--,3,--,--,3
1240,28th Infantry,11/10/1944,110TH RCT,1ST BN,A CO,--,1,--,--,1
1241,28th Infantry,11/10/1944,110TH RCT,1ST BN,B CO,--,8,--,--,8
1242,28th Infantry,11/10/1944,110TH RCT,1ST BN,C CO,--,14,--,1,15
1243,28th Infantry,11/10/1944,110TH RCT,1ST BN,D CO,--,8,--,--,8
1244,28th Infantry,11/10/1944,110TH RCT,2D BN,HHC,--,--,--,1,1
1245,28th Infantry,11/10/1944,110TH RCT,2D BN,E CO,--,17,--,1,18
1246,28th Infantry,11/10/1944,110TH RCT,2D BN,F CO,--,34,--,2,36
1247,28th Infantry,11/10/1944,110TH RCT,2D BN,G CO,1,23,2,2,28
1248,28th Infantry,11/10/1944,110TH RCT,2D BN,H CO,--,2,--,--,2
1249,28th Infantry,11/10/1944,110TH RCT,109TH FA BN,HHB,--,--,--,--,0
1250,28th Infantry,11/10/1944,110TH RCT,109TH FA BN,SVC BTRY,--,--,--,1,1
1251,28th Infantry,11/10/1944,110TH RCT,109TH FA BN,A BTRY,--,--,--,--,0
1252,28th Infantry,11/10/1944,110TH RCT,109TH FA BN,B BTRY,--,1,--,--,1
1253,28th Infantry,11/10/1944,110TH RCT,109TH FA BN,C BTRY,--,--,--,--,0
1254,28th Infantry,11/10/1944,110TH RCT,109TH FA BN,MED DET,--,--,--,--,0
1255,28th Infantry,11/10/1944,110TH RCT,"B CO, 103 ENGR CBT BN",--,--,--,12,1,13
1256,28th Infantry,11/10/1944,110TH RCT,"B CO, 103 MED BN",--,--,--,--,--,0
1257,28th Infantry,11/10/1944,112TH RCT,"HQ, 112 RCT",HHC,--,1,--,--,1
1258,28th Infantry,11/10/1944,112TH RCT,"HQ, 112 RCT",SVC CO,--,--,--,--,0
1259,28th Infantry,11/10/1944,112TH RCT,"HQ, 112 RCT",CANNON CO,--,--,--,--,0
1260,28th Infantry,11/10/1944,112TH RCT,"HQ, 112 RCT",ANTITANK CO,--,--,--,--,0
1261,28th Infantry,11/10/1944,112TH RCT,"HQ, 112 RCT",MED DET,--,1,--,1,2
1262,28th Infantry,11/10/1944,112TH RCT,1ST BN,HHC,--,2,--,--,2
1263,28th Infantry,11/10/1944,112TH RCT,1ST BN,A CO,--,1,--,--,1
1264,28th Infantry,11/10/1944,112TH RCT,1ST BN,B CO,--,--,--,--,0
1265,28th Infantry,11/10/1944,112TH RCT,1ST BN,C CO,--,14,--,2,16
1266,28th Infantry,11/10/1944,112TH RCT,1ST BN,D CO,--,--,--,--,0
1267,28th Infantry,11/10/1944,112TH RCT,2D BN,HHC,--,1,--,8,9
1268,28th Infantry,11/10/1944,112TH RCT,2D BN,E CO,--,2,--,1,3
1269,28th Infantry,11/10/1944,112TH RCT,2D BN,F CO,--,2,--,9,11
1270,28th Infantry,11/10/1944,112TH RCT,2D BN,G CO,--,3,--,2,5
1271,28th Infantry,11/10/1944,112TH RCT,2D BN,H CO,--,--,--,1,1
1272,28th Infantry,11/10/1944,112TH RCT,3D BN,HHC,--,--,--,--,0
1273,28th Infantry,11/10/1944,112TH RCT,3D BN,I CO,--,--,--,1,1
1274,28th Infantry,11/10/1944,112TH RCT,3D BN,K CO,--,2,--,--,2
1275,28th Infantry,11/10/1944,112TH RCT,3D BN,L CO,--,--,--,1,1
1276,28th Infantry,11/10/1944,112TH RCT,3D BN,M CO,--,--,--,--,0
1277,28th Infantry,11/10/1944,112TH RCT,229 FA BN,HHB,--,--,--,--,0
1278,28th Infantry,11/10/1944,112TH RCT,229 FA BN,SVC BTRY,--,--,--,--,0
1279,28th Infantry,11/10/1944,112TH RCT,229 FA BN,A BTRY,--,--,--,--,0
1280,28th Infantry,11/10/1944,112TH RCT,229 FA BN,B BTRY,--,--,--,--,0
1281,28th Infantry,11/10/1944,112TH RCT,229 FA BN,C BTRY,--,--,--,--,0
1282,28th Infantry,11/10/1944,112TH RCT,229 FA BN,MED DET,--,--,--,--,0
1283,28th Infantry,11/10/1944,112TH RCT,"C CO, 103 ENGR CBT BN",--,--,1,--,2,3
1284,28th Infantry,11/10/1944,112TH RCT,"C CO, 103 MED DET",--,--,--,--,--,0
1285,28th Infantry,11/10/1944,112TH RCT,"B CO, 86 CML BN",--,--,--,--,1,1
1286,28th Infantry,11/10/1944,112TH RCT,"D CO, 86 CML BN",--,--,1,--,--,1
1287,28th Infantry,11/10/1944,112TH RCT,"A CO, 1340 ENG CBT BN",--,--,1,--,2,3
1288,28th Infantry,11/10/1944,112TH RCT,"B CO, 707 TANK BN",--,--,--,--,1,1
1289,28th Infantry,11/10/1944,112TH RCT,"C CO, 707 TANK BN",--,--,1,--,--,1
1290,28th Infantry,11/10/1944,112TH RCT,"D CO, 707 TANK BN",--,--,--,--,1,1
1291,28th Infantry,11/10/1944,112TH RCT,1340 ENGR CBT BN,HHC & SVC CO,--,--,--,1,1
1292,28th Infantry,11/10/1944,112TH RCT,1340 ENGR CBT BN,B CO,--,4,--,--,4
1293,28th Infantry,11/10/1944,112TH RCT,1340 ENGR CBT BN,C CO,--,--,--,--,0
1294,28th Infantry,11/10/1944,112TH RCT,1340 ENGR CBT BN,MED DET,--,--,--,--,0
1295,28th Infantry,11/10/1944,112TH RCT,20 ENGR CBT BN,HHC & SVC CO,--,--,--,--,0
1296,28th Infantry,11/10/1944,112TH RCT,20 ENGR CBT BN,A CO,--,--,--,--,0
1297,28th Infantry,11/10/1944,112TH RCT,20 ENGR CBT BN,B CO,--,1,--,--,1
1298,28th Infantry,11/10/1944,112TH RCT,20 ENGR CBT BN,C CO,--,3,--,1,4
1299,28th Infantry,11/10/1944,112TH RCT,20 ENGR CBT BN,MED DET,--,--,--,--,0
1300,28th Infantry,11/10/1944,112TH RCT,146 ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
1301,28th Infantry,11/10/1944,112TH RCT,146 ENGR CBT BN (-),A CO,--,--,--,--,0
1302,28th Infantry,11/10/1944,112TH RCT,146 ENGR CBT BN (-),C CO,--,--,--,--,0
1303,28th Infantry,11/10/1944,112TH RCT,146 ENGR CBT BN (-),MED DET,--,--,--,--,0
1304,28th Infantry,11/10/1944,112TH RCT,"3D BN, 110TH INF",HHC,--,3,--,--,3
1305,28th Infantry,11/10/1944,112TH RCT,"3D BN, 110TH INF",I CO,--,27,1,2,30
1306,28th Infantry,11/10/1944,112TH RCT,"3D BN, 110TH INF",K CO,--,14,--,2,16
1307,28th Infantry,11/10/1944,112TH RCT,"3D BN, 110TH INF",L CO,--,31,--,2,33
1308,28th Infantry,11/10/1944,112TH RCT,"3D BN, 110TH INF",M CO,--,25,--,6,31
1309,28th Infantry,11/10/1944,112TH RCT,"A CO, 707 TANK BN",--,--,--,--,--,0
1310,28th Infantry,11/10/1944,112TH RCT,"B CO, 893 TD BN",--,--,1,--,2,3
1311,28th Infantry,11/10/1944,112TH RCT,"C CO, 893 TD BN",--,--,--,--,--,0
1312,28th Infantry,11/10/1944,DIVARTY,HHC,--,--,--,--,--,0
1313,28th Infantry,11/10/1944,DIVARTY,MED DET,--,--,--,--,--,0
1314,28th Infantry,11/10/1944,DIVARTY,76 FA BN,HHB,--,--,--,--,0
1315,28th Infantry,11/10/1944,DIVARTY,76 FA BN,SVC BTRY,--,--,--,--,0
1316,28th Infantry,11/10/1944,DIVARTY,76 FA BN,A BTRY,--,--,--,--,0
1317,28th Infantry,11/10/1944,DIVARTY,76 FA BN,B BTRY,--,--,--,--,0
1318,28th Infantry,11/10/1944,DIVARTY,76 FA BN,C BTRY,--,--,--,--,0
1319,28th Infantry,11/10/1944,DIVARTY,76 FA BN,MED DET,--,--,--,--,0
1320,28th Infantry,11/10/1944,DIVARTY,108 FA BN,HHB,--,--,--,--,0
1321,28th Infantry,11/10/1944,DIVARTY,108 FA BN,SVC BTRY,--,--,--,--,0
1322,28th Infantry,11/10/1944,DIVARTY,108 FA BN,A BTRY,--,--,--,--,0
1323,28th Infantry,11/10/1944,DIVARTY,108 FA BN,B BTRY,--,--,--,1,1
1324,28th Infantry,11/10/1944,DIVARTY,108 FA BN,C BTRY,--,--,--,--,0
1325,28th Infantry,11/10/1944,DIVARTY,108 FA BN,MED DET,--,--,--,--,0
1326,28th Infantry,11/10/1944,DIVARTY,86 CML MORT (MTZ) BN (-),HHD,--,--,--,--,0
1327,28th Infantry,11/10/1944,DIVARTY,86 CML MORT (MTZ) BN (-),A CO,--,1,--,--,1
1328,28th Infantry,11/10/1944,DIVARTY,86 CML MORT (MTZ) BN (-),C CO,--,1,--,1,2
1329,28th Infantry,11/10/1944,DIVARTY,86 CML MORT (MTZ) BN (-),MED DET,--,--,--,--,0
1330,28th Infantry,11/10/1944,DIVARTY,893 TD BN (-),HHC,--,--,--,--,0
1331,28th Infantry,11/10/1944,DIVARTY,893 TD BN (-),RCN CO,--,--,--,--,0
1332,28th Infantry,11/10/1944,DIVARTY,893 TD BN (-),MED DET,--,--,--,--,0
1333,28th Infantry,11/10/1944,DIVARTY,707 TANK BN (-),HHC,--,1,--,--,1
1334,28th Infantry,11/10/1944,DIVARTY,707 TANK BN (-),SVC CO,--,--,--,--,0
1335,28th Infantry,11/10/1944,DIVARTY,707 TANK BN (-),MED DET,--,--,--,--,0
1336,28th Infantry,11/10/1944,"12TH CT, 41ID",42 FA BN,HHB,--,--,--,--,0
1337,28th Infantry,11/10/1944,"12TH CT, 41ID",42 FA BN,SVC BTRY,--,--,--,--,0
1338,28th Infantry,11/10/1944,"12TH CT, 41ID",42 FA BN,A BTRY,1,1,--,--,2
1339,28th Infantry,11/10/1944,"12TH CT, 41ID",42 FA BN,B BTRY,--,--,--,--,0
1340,28th Infantry,11/10/1944,"12TH CT, 41ID",42 FA BN,C BTRY,--,--,--,1,1
1341,28th Infantry,11/10/1944,"12TH CT, 41ID",42 FA BN,MED DET,--,--,--,--,0
1342,28th Infantry,11/10/1944,"12TH CT, 41ID",4 ENG CBT BN,"B CO, 1ST PLT",--,--,--,2,2
1343,28th Infantry,11/10/1944,"12TH CT, 41ID",801 TD BN,A CO,--,1,--,--,1
1344,28th Infantry,11/10/1944,DIV TRAINS,728 ORD LT MAINT CO,--,--,--,--,--,0
1345,28th Infantry,11/10/1944,DIV TRAINS,103 MED BN (-),HHC,--,--,--,--,0
1346,28th Infantry,11/10/1944,DIV TRAINS,103 MED BN (-),D CO,--,--,--,--,0
1347,28th Infantry,11/10/1944,DIV TRAINS,SUPPORT TROOPS,"HQ, SP TROOPS",--,--,--,--,0
1348,28th Infantry,11/10/1944,DIV TRAINS,SUPPORT TROOPS,MP PLATOON,--,--,--,--,0
1349,28th Infantry,11/10/1944,DIV TRAINS,SUPPORT TROOPS,DIVISION BAND,--,--,--,--,0
1350,28th Infantry,11/10/1944,DIV TRAINS,SUPPORT TROOPS,28 SIGNAL CO,--,--,--,--,0
1351,28th Infantry,11/10/1944,DIV TRAINS,SUPPORT TROOPS,"MED DET, SP TROOPS",--,--,--,--,0
1352,28th Infantry,11/10/1944,DIV TRAINS,28 QM CO,--,--,--,--,--,0
1353,,,,,TOTAL,6,303,33,94,436
1354,28th Infantry,11/11/1944,DIV HQ,HHC,--,--,--,--,--,0
1355,28th Infantry,11/11/1944,DIV HQ,CIC DET,--,--,--,--,--,0
1356,28th Infantry,11/11/1944,DIV HQ,103D ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
1357,28th Infantry,11/11/1944,DIV HQ,103D ENGR CBT BN (-),MED DET,--,--,--,--,0
1358,28th Infantry,11/11/1944,DIV HQ,28TH RCN TRP (MECZ),--,--,--,--,1,1
1359,28th Infantry,11/11/1944,109TH RCT,"HQ, 109TH RCT",HHC,--,1,--,--,1
1360,28th Infantry,11/11/1944,109TH RCT,"HQ, 109TH RCT",SVC CO,--,--,--,--,0
1361,28th Infantry,11/11/1944,109TH RCT,"HQ, 109TH RCT",CANNON CO,--,--,--,--,0
1362,28th Infantry,11/11/1944,109TH RCT,"HQ, 109TH RCT",ANTITANK CO,2,2,--,2,6
1363,28th Infantry,11/11/1944,109TH RCT,"HQ, 109TH RCT",MED DET,--,1,1,2,4
1364,28th Infantry,11/11/1944,109TH RCT,1ST BN,HHC,--,2,--,--,2
1365,28th Infantry,11/11/1944,109TH RCT,1ST BN,A CO,1,10,--,2,13
1366,28th Infantry,11/11/1944,109TH RCT,1ST BN,B CO,--,13,4,11,28
1367,28th Infantry,11/11/1944,109TH RCT,1ST BN,C CO,--,8,--,7,15
1368,28th Infantry,11/11/1944,109TH RCT,1ST BN,D CO,--,1,--,1,2
1369,28th Infantry,11/11/1944,109TH RCT,2ND BN,HHC,--,--,--,1,1
1370,28th Infantry,11/11/1944,109TH RCT,2ND BN,E CO,--,--,--,--,0
1371,28th Infantry,11/11/1944,109TH RCT,2ND BN,F CO,--,1,--,2,3
1372,28th Infantry,11/11/1944,109TH RCT,2ND BN,G CO,--,2,--,2,4
1373,28th Infantry,11/11/1944,109TH RCT,2ND BN,H CO,--,--,--,--,0
1374,28th Infantry,11/11/1944,109TH RCT,3D BN,HHC,--,--,--,2,2
1375,28th Infantry,11/11/1944,109TH RCT,3D BN,I CO,--,3,--,5,8
1376,28th Infantry,11/11/1944,109TH RCT,3D BN,K CO,--,9,4,1,14
1377,28th Infantry,11/11/1944,109TH RCT,3D BN,L CO,--,1,--,4,5
1378,28th Infantry,11/11/1944,109TH RCT,3D BN,M CO,--,--,--,--,0
1379,28th Infantry,11/11/1944,109TH RCT,107TH FA BN,HHB,--,--,--,--,0
